"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"10441530",8.125,-0.133266323701355,0.35827035505074,-0.371971394849236,0.709914147256128,0.999999712223997
"10453602",8.125,-0.133266323701355,0.35827035505074,-0.371971394849236,0.709914147256128,0.999999712223997
"10474518",8.125,-0.133266323701355,0.35827035505074,-0.371971394849236,0.709914147256128,0.999999712223997
"10556018",8.125,-0.133266323701355,0.35827035505074,-0.371971394849236,0.709914147256128,0.999999712223997
"10587686",8.125,-0.133266323701355,0.35827035505074,-0.371971394849236,0.709914147256128,0.999999712223997
"10595628",8.125,-0.133266323701355,0.35827035505074,-0.371971394849236,0.709914147256128,0.999999712223997
"10608535",8.125,-0.133266323701355,0.35827035505074,-0.371971394849236,0.709914147256128,0.999999712223997
"10578688",8.125,-0.133266323701354,0.35827035505074,-0.371971394849234,0.70991414725613,0.999999712223997
"10548030",8.375,0.129283196880536,0.352860376610591,0.366386269046044,0.714076864219353,0.999999712223997
"10340729",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10342698",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10346634",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10350113",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10350923",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10359118",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10362245",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10368227",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10368380",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10394288",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10433672",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10436446",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10457862",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10532944",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10567211",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10596568",8.375,0.129283193594297,0.352860376400653,0.366386259950887,0.714076871005147,0.999999712223997
"10372668",8.375,0.129283193594297,0.352860376400653,0.366386259950886,0.714076871005148,0.999999712223997
"10406459",8.375,0.129283193594297,0.352860376400653,0.366386259950886,0.714076871005148,0.999999712223997
"10471929",8.375,-0.129282812375031,0.352860376771571,-0.366385179197165,0.714077677343435,0.999999712223997
"10494978",8.375,-0.129282812375031,0.352860376771571,-0.366385179197165,0.714077677343435,0.999999712223997
"10545534",8.375,-0.129282812375031,0.352860376771571,-0.366385179197165,0.714077677343435,0.999999712223997
"10588007",8.375,-0.129282812375031,0.352860376771571,-0.366385179197165,0.714077677343435,0.999999712223997
"10599997",8.375,-0.129282812375031,0.352860376771571,-0.366385179197165,0.714077677343435,0.999999712223997
"10606436",8.375,-0.129282812375031,0.352860376771571,-0.366385179197165,0.714077677343435,0.999999712223997
"10340003",8.375,-0.129282812375031,0.352860376771571,-0.366385179197164,0.714077677343436,0.999999712223997
"10487945",8.375,-0.129282812375031,0.352860376771571,-0.366385179197164,0.714077677343436,0.999999712223997
"10338958",3.75,0.192645294298457,0.527972169633002,0.364877744280283,0.715202668143869,0.999999712223997
"10341672",3.75,0.192645293153485,0.527972169730772,0.364877742044093,0.715202669813186,0.999999712223997
"10338307",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10341129",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10341245",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10341543",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10341545",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10459319",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10482863",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10492300",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10495826",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10503958",3.75,0.192645292939628,0.527972169752071,0.36487774162432,0.715202670126546,0.999999712223997
"10338046",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10339135",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10339776",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10339883",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10340646",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10341746",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10341890",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10341972",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10342439",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10342619",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10343077",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10343784",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10344261",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10344265",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10345554",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10358513",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10403464",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10414802",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10416950",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10439282",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10473515",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10484612",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10505030",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10514532",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10528827",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10545152",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10548511",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10558088",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10563768",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10570612",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10587873",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10593318",3.75,0.192645292939627,0.527972169752071,0.364877741624319,0.715202670126547,0.999999712223997
"10342325",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10344009",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10338304",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10338744",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10340286",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10341276",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10341337",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10344159",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126548,0.999999712223997
"10340042",3.75,0.192645292939626,0.527972169752071,0.364877741624317,0.715202670126549,0.999999712223997
"10338291",3.75,0.192645292939625,0.527972169752071,0.364877741624316,0.715202670126549,0.999999712223997
"10338582",3.75,0.192645292939625,0.527972169752071,0.364877741624316,0.715202670126549,0.999999712223997
"10340063",3.75,0.192645292939625,0.527972169752071,0.364877741624316,0.715202670126549,0.999999712223997
"10340883",3.75,0.192645292939625,0.527972169752071,0.364877741624316,0.715202670126549,0.999999712223997
"10341518",3.75,0.192645292939626,0.527972169752071,0.364877741624316,0.715202670126549,0.999999712223997
"10338220",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10338533",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10338669",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10339252",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10339407",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10339460",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10340118",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10341069",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10341237",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10341370",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10341440",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10341712",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10342141",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10342868",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10342933",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10343087",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10343370",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10344286",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10345527",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10346269",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10350530",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10358324",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10358575",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10359801",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10362166",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10368136",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10368881",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10401950",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10415781",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10419366",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10419553",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10420286",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10438791",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10440145",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10440433",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10453487",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10455092",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10473483",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10473537",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10484739",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10492281",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10493910",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10495929",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10498659",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10499873",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10522192",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10528027",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10533229",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10544263",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10548669",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10549962",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10550217",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10552104",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10552115",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10555820",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10556160",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10560087",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10565345",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10566190",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10566624",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10574524",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10584254",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10587049",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10595079",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10600741",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10606174",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10606746",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10341830",3.75,-0.192644764070624,0.52797217555782,-0.364876735913381,0.71520342089022,0.999999712223997
"10560799",3.75,-0.192644764070623,0.52797217555782,-0.364876735913379,0.715203420890221,0.999999712223997
"10339844",3.75,-0.192644764070623,0.52797217555782,-0.364876735913379,0.715203420890222,0.999999712223997
"10339149",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10340746",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10342077",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10343699",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10550025",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10341926",3.75,-0.192644764070623,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10341017",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10341313",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10341598",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10343634",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10395374",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10341973",3.75,-0.192644764070622,0.52797217555782,-0.364876735913378,0.715203420890222,0.999999712223997
"10338770",3.75,-0.192644764070622,0.52797217555782,-0.364876735913377,0.715203420890222,0.999999712223997
"10342182",3.75,-0.192644764070622,0.52797217555782,-0.364876735913377,0.715203420890222,0.999999712223997
"10344268",3.75,-0.192644764070622,0.52797217555782,-0.364876735913377,0.715203420890222,0.999999712223997
"10578017",3.75,-0.192644764070622,0.52797217555782,-0.364876735913377,0.715203420890222,0.999999712223997
"10338524",8.625,0.125531061182662,0.347688903717999,0.361044197385362,0.718066407503902,0.999999712223997
"10343744",8.625,0.125531061182662,0.347688903717999,0.361044197385362,0.718066407503902,0.999999712223997
"10564795",8.625,0.125531061182662,0.347688903717999,0.361044197385362,0.718066407503902,0.999999712223997
"10338988",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10341701",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10362171",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10363137",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10389207",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10438340",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10447354",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10461568",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10469828",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10502934",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10504398",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10517892",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10519096",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10524882",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10565288",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10569200",8.625,0.125531059198536,0.347688903593258,0.361044191808283,0.718066411672991,0.999999712223997
"10521969",8.625,0.125531059198535,0.347688903593258,0.361044191808281,0.718066411672992,0.999999712223997
"10567657",8.625,0.125531059198535,0.347688903593258,0.361044191808281,0.718066411672992,0.999999712223997
"10568859",8.625,0.125531059198535,0.347688903593258,0.361044191808281,0.718066411672992,0.999999712223997
"10595280",8.625,0.125531059198535,0.347688903593258,0.361044191808281,0.718066411672992,0.999999712223997
"10342246",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10365918",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10369877",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10380699",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10383214",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10387807",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10407543",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10411332",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10415700",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10419267",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10420637",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10424400",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10424411",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10437945",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10466947",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10487252",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10491279",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10493347",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10500091",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10516678",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10520362",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10522250",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10528723",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10530759",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10534531",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10543709",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10548585",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10556491",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10569890",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10575153",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10586039",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10595407",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10599925",8.625,0.125531059198534,0.347688903593258,0.361044191808277,0.718066411672994,0.999999712223997
"10598626",8.625,0.125531059253262,0.347688903829191,0.361044191720688,0.718066411738471,0.999999712223997
"10355403",8.625,-0.12553068198217,0.347688904022013,-0.361043106438111,0.718067223030489,0.999999712223997
"10427468",8.625,-0.12553068198217,0.347688904022013,-0.361043106438111,0.718067223030489,0.999999712223997
"10410235",8.625,-0.125530681352932,0.347688904058276,-0.361043104590682,0.718067224411516,0.999999712223997
"10472042",8.625,-0.125530681352932,0.347688904058276,-0.361043104590682,0.718067224411516,0.999999712223997
"10503148",8.625,-0.125530681352932,0.347688904058276,-0.361043104590682,0.718067224411516,0.999999712223997
"10603247",8.625,-0.125530681352932,0.347688904058276,-0.361043104590682,0.718067224411516,0.999999712223997
"10434747",8.875,0.121990700390356,0.342738870934001,0.355928990656699,0.721893744243045,0.999999712223997
"10463836",8.875,0.121990700390356,0.342738870934001,0.355928990656699,0.721893744243045,0.999999712223997
"10607738",8.875,0.121990700390356,0.342738870934001,0.355928990656699,0.721893744243045,0.999999712223997
"10343468",8.875,0.121990698855877,0.342738870839014,0.355928986278234,0.721893747522129,0.999999712223997
"10344425",8.875,0.121990698855877,0.342738870839014,0.355928986278234,0.721893747522129,0.999999712223997
"10372652",8.875,0.121990698855877,0.342738870839014,0.355928986278234,0.721893747522129,0.999999712223997
"10344364",8.875,-0.121990329309594,0.342738871110225,-0.35592790778132,0.721894555221337,0.999999712223997
"10582884",8.875,-0.121990329309594,0.342738871110225,-0.35592790778132,0.721894555221337,0.999999712223997
"10338775",4,0.180572463074037,0.511068744799095,0.35332323667146,0.723846127151382,0.999999712223997
"10341981",4,0.180572463074037,0.511068744799095,0.35332323667146,0.723846127151382,0.999999712223997
"10339762",4,0.180572463074037,0.511068744799095,0.35332323667146,0.723846127151383,0.999999712223997
"10340987",4,0.180572463074037,0.511068744799095,0.35332323667146,0.723846127151383,0.999999712223997
"10342236",4,0.180572463074037,0.511068744799095,0.35332323667146,0.723846127151383,0.999999712223997
"10344084",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10339752",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10340288",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10545237",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10340270",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10462554",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10545079",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10567508",4,0.180572463074036,0.511068744799095,0.353323236671459,0.723846127151383,0.999999712223997
"10344566",4,0.180572463074036,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10339732",4,0.180572463074036,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10342338",4,0.180572463074036,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10343240",4,0.180572463074036,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10338114",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10338439",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10338563",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10339567",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10339605",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10340359",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10340641",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10341301",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10342543",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10342731",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10342822",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10343892",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10414965",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
"10593460",4,0.180572463074035,0.511068744799095,0.353323236671458,0.723846127151384,0.999999712223997
